,orderId,createdAt,platformCode,channelCode,deviceCategory,total,delivery,revenue,quantity
0,194206,2020-01-02,notset,direct,mobile,1465,141,1335,4
1,194243,2020-01-02,notset,direct,desktop,1444,116,1338,5
2,194247,2020-01-02,notset,direct,desktop,3086,116,2934,2
3,194255,2020-01-02,notset,direct,mobile,408,116,256,2
4,194287,2020-01-02,notset,direct,desktop,13108,116,14072,14
5,194310,2020-01-02,notset,direct,desktop,1176,141,1000,3
6,194329,2020-01-02,notset,direct,desktop,4505,116,4353,25
7,194369,2020-01-02,notset,referral,desktop,968,116,816,1
8,194280,2020-01-02,notset,organic,desktop,5002,140,4873,3
9,194340,2020-01-02,notset,organic,desktop,2540,141,2399,1
10,194368,2020-01-02,notset,notset,desktop,575,141,434,1
11,194249,2020-01-02,notset,notset,desktop,3205,116,3054,1
12,194286,2020-01-02,notset,facebook,mobile,1234,116,1082,1
47,194334,2020-01-02,notset,organic,desktop,2664,116,2512,8
48,194213,2020-01-02,notset,organic,mobile,4700,259,4452,4
49,194275,2020-01-02,notset,organic,desktop,1063,141,887,1
83,194314,2020-01-02,notset,organic,desktop,4948,116,4797,10
84,194264,2020-01-02,notset,organic,desktop,8102,116,8654,5
86,194408,2020-01-03,notset,direct,desktop,11831,200,12335,2
87,194440,2020-01-03,notset,direct,desktop,627,116,476,2
88,194496,2020-01-03,notset,direct,desktop,819,116,703,2
89,194503,2020-01-03,notset,direct,mobile,1154,116,1002,2
90,194532,2020-01-03,notset,direct,desktop,6078,116,6156,8
120,194438,2020-01-03,notset,organic,desktop,2119,116,1967,6
121,194383,2020-01-03,notset,organic,desktop,933,116,781,1
122,194377,2020-01-03,notset,organic,mobile,2233,116,2169,8
123,194477,2020-01-03,notset,organic,desktop,294,0,294,2
124,194507,2020-01-03,notset,organic,desktop,4635,116,4748,5
125,194534,2020-01-03,notset,organic,desktop,3035,116,2965,7
126,194543,2020-01-03,notset,organic,mobile,1089,116,950,7
127,194475,2020-01-03,notset,referral,desktop,599,0,599,2
162,194491,2020-01-03,notset,internal,desktop,832,116,716,1
163,194514,2020-01-03,notset,referral,desktop,3038,0,3091,12
164,194607,2020-01-04,notset,direct,desktop,1550,116,1480,10
165,194612,2020-01-04,notset,direct,desktop,481,116,329,1
166,194563,2020-01-04,notset,referral,desktop,992,0,992,1
167,194656,2020-01-04,notset,organic,desktop,5531,116,5379,10
186,194635,2020-01-04,notset,organic,desktop,560,141,384,5
187,194638,2020-01-04,notset,organic,tablet,703,116,551,1
188,194631,2020-01-04,notset,organic,mobile,3900,0,3900,1
189,194606,2020-01-04,notset,organic,desktop,690,0,690,3
190,194598,2020-01-04,notset,organic,desktop,515,116,363,1
225,194609,2020-01-04,notset,internal,desktop,1472,116,1367,2
227,194690,2020-01-05,notset,direct,desktop,3803,116,3687,5
228,194758,2020-01-05,notset,direct,desktop,3252,0,3481,4
229,194827,2020-01-05,notset,direct,desktop,2180,116,2076,7
263,194750,2020-01-05,notset,organic,desktop,1090,116,939,1
264,194824,2020-01-05,notset,organic,desktop,898,116,781,1
265,194785,2020-01-05,notset,organic,mobile,573,116,457,1
303,194792,2020-01-05,notset,organic,desktop,1134,141,958,1
304,194744,2020-01-05,notset,organic,mobile,1591,116,1485,2
305,194768,2020-01-05,notset,organic,desktop,2827,116,2675,3
306,194734,2020-01-05,notset,organic,desktop,2729,116,2577,4
307,194757,2020-01-05,notset,organic,desktop,1603,116,1451,1
308,194791,2020-01-05,notset,internal,mobile,3803,116,3916,10
309,194718,2020-01-05,notset,referral,desktop,2505,116,2388,5
310,194719,2020-01-05,notset,referral,mobile,1819,141,1688,6
314,194833,2020-01-06,notset,direct,mobile,280,116,163,1
315,194842,2020-01-06,notset,direct,desktop,1797,116,1691,15
316,194878,2020-01-06,notset,direct,desktop,5366,140,5226,2
317,194884,2020-01-06,notset,direct,desktop,1090,116,939,1
318,194915,2020-01-06,notset,direct,desktop,2690,116,2573,2
319,194925,2020-01-06,notset,direct,desktop,8740,200,9209,2
320,194933,2020-01-06,notset,direct,mobile,2181,140,2059,4
321,194943,2020-01-06,notset,direct,desktop,703,116,586,1
322,194945,2020-01-06,notset,direct,desktop,2147,116,2007,3
323,194948,2020-01-06,notset,direct,desktop,819,116,703,2
324,194976,2020-01-06,notset,direct,desktop,1795,116,1644,1
325,194997,2020-01-06,notset,direct,desktop,2107,116,1956,1
326,195000,2020-01-06,notset,direct,desktop,2256,116,2193,6
327,195017,2020-01-06,notset,direct,desktop,560,116,444,2
328,194982,2020-01-06,notset,organic,desktop,785,116,669,1
329,194888,2020-01-06,notset,organic,desktop,4380,116,4229,1
330,194930,2020-01-06,notset,organic,desktop,2751,141,2574,1
331,194927,2020-01-06,notset,notset,desktop,1195,116,1044,1
381,194942,2020-01-06,notset,organic,desktop,6720,259,7165,2
382,194965,2020-01-06,notset,organic,desktop,6197,200,6701,10
383,194866,2020-01-06,notset,organic,desktop,1261,116,1157,2
384,195010,2020-01-06,notset,organic,desktop,2628,116,2477,7
385,195012,2020-01-06,notset,organic,desktop,1560,116,1408,3
386,195014,2020-01-06,notset,organic,desktop,350,116,199,1
424,194923,2020-01-06,notset,organic,desktop,2137,116,1986,10
425,194828,2020-01-06,notset,referral,desktop,5659,116,5736,4
426,194966,2020-01-06,notset,internal,mobile,1356,141,1226,7
427,194873,2020-01-06,notset,referral,mobile,855,116,704,1
428,194921,2020-01-06,notset,referral,mobile,4182,116,4259,21
429,194937,2020-01-06,notset,referral,desktop,1464,116,1394,3
430,195003,2020-01-06,notset,referral,desktop,1592,116,1493,28
435,195026,2020-01-07,notset,direct,desktop,1701,116,1596,2
436,195034,2020-01-07,notset,direct,desktop,10089,200,10523,9
437,195046,2020-01-07,notset,direct,desktop,444,116,328,1
438,195039,2020-01-07,notset,direct,desktop,40893,259,42737,19
439,195042,2020-01-07,notset,direct,desktop,1526,116,1421,17
440,195061,2020-01-07,notset,direct,desktop,2511,116,2448,3
441,195066,2020-01-07,notset,direct,desktop,71,15,56,22
442,195075,2020-01-07,notset,direct,desktop,1765,116,1659,2
443,195118,2020-01-07,notset,direct,mobile,3429,116,3278,1
444,195126,2020-01-07,notset,direct,desktop,2654,116,2503,6
445,195149,2020-01-07,notset,direct,desktop,592,116,476,1
446,195171,2020-01-07,notset,direct,desktop,3527,116,3463,8
447,195186,2020-01-07,notset,direct,desktop,2910,141,2734,2
448,195182,2020-01-07,notset,direct,desktop,2358,116,2287,4
449,195214,2020-01-07,notset,direct,desktop,1901,116,1750,1
450,195201,2020-01-07,notset,notset,mobile,645,141,469,1
451,195113,2020-01-07,notset,notset,desktop,939,0,951,2
483,195208,2020-01-07,notset,organic,mobile,463,116,311,1
484,195195,2020-01-07,notset,organic,desktop,738,116,586,1
485,195170,2020-01-07,notset,organic,desktop,7279,116,7603,3
486,195119,2020-01-07,notset,organic,desktop,5301,0,5530,2
487,195137,2020-01-07,notset,organic,mobile,3793,116,3788,2
488,195059,2020-01-07,notset,organic,desktop,6425,0,7129,15
489,195022,2020-01-07,notset,organic,desktop,304,0,304,1
490,195030,2020-01-07,notset,organic,desktop,4675,116,5363,2
491,195033,2020-01-07,notset,organic,desktop,7121,0,7825,19
523,195217,2020-01-07,notset,organic,desktop,2219,0,2219,2
524,195215,2020-01-07,notset,organic,mobile,503,116,351,1
525,195181,2020-01-07,notset,organic,desktop,6021,140,6467,9
526,195222,2020-01-07,notset,organic,mobile,1132,116,992,3
527,195131,2020-01-07,notset,organic,tablet,381,116,229,1
528,195056,2020-01-07,notset,organic,desktop,9026,200,9377,9
529,195019,2020-01-07,notset,organic,desktop,3164,116,3013,1
530,195197,2020-01-07,notset,referral,desktop,2468,141,2337,7
531,195231,2020-01-08,notset,direct,desktop,586,0,586,1
532,195233,2020-01-08,notset,direct,desktop,6560,541,6688,6
533,195327,2020-01-08,notset,direct,desktop,17631,799,17499,6
534,195329,2020-01-08,notset,direct,desktop,16697,259,16438,10
535,195372,2020-01-08,notset,direct,mobile,793,141,617,1
536,195377,2020-01-08,notset,direct,desktop,2680,140,2505,1
537,195384,2020-01-08,notset,direct,mobile,686,116,570,1
538,195390,2020-01-08,notset,direct,mobile,3153,140,2978,1
539,195424,2020-01-08,notset,direct,desktop,4173,140,4262,11
540,195433,2020-01-08,notset,direct,desktop,2077,116,1979,2
541,195298,2020-01-08,notset,referral,desktop,845,0,845,1
542,195332,2020-01-08,notset,notset,desktop,5816,116,5929,3
587,195442,2020-01-08,notset,organic,desktop,1495,116,1424,6
588,195394,2020-01-08,notset,organic,desktop,957,116,805,1
589,195404,2020-01-08,notset,organic,desktop,9328,458,9574,2
590,195414,2020-01-08,notset,organic,mobile,1596,116,1444,1
591,195241,2020-01-08,notset,organic,desktop,2701,0,2701,1
642,195303,2020-01-08,notset,organic,desktop,2553,141,2389,4
643,195301,2020-01-08,notset,organic,desktop,304,141,128,1
644,195421,2020-01-08,notset,referral,desktop,3966,116,4078,5
645,195373,2020-01-08,notset,referral,mobile,3035,116,2929,3
646,195318,2020-01-08,notset,referral,desktop,5911,0,6498,8
648,195451,2020-01-09,notset,direct,desktop,1785,141,1609,1
649,195452,2020-01-09,notset,direct,desktop,2922,116,2859,3
650,195465,2020-01-09,notset,direct,desktop,23156,1081,23014,6
651,195526,2020-01-09,notset,direct,desktop,2104,116,1988,6
652,195522,2020-01-09,notset,direct,desktop,5557,116,5669,14
653,195547,2020-01-09,notset,direct,desktop,4156,116,4040,2
654,195570,2020-01-09,notset,direct,desktop,353,141,176,2
655,195583,2020-01-09,notset,direct,desktop,6661,200,6461,1
656,195579,2020-01-09,notset,organic,desktop,2927,116,2775,5
657,195521,2020-01-09,notset,notset,desktop,921,116,782,2
658,195586,2020-01-09,notset,referral,desktop,571,116,419,3
700,195462,2020-01-09,notset,organic,desktop,1725,116,1661,2
701,195488,2020-01-09,notset,organic,desktop,2548,116,2432,1
702,195489,2020-01-09,notset,organic,desktop,959,116,820,4
703,195455,2020-01-09,notset,organic,desktop,3153,140,2978,1
704,195546,2020-01-09,notset,organic,desktop,997,116,858,2
705,195613,2020-01-09,notset,organic,mobile,443,0,443,2
706,195632,2020-01-09,notset,organic,desktop,2299,116,2201,13
707,195635,2020-01-09,notset,organic,desktop,334,15,318,14
738,195624,2020-01-09,notset,organic,desktop,691,116,575,1
739,195598,2020-01-09,notset,organic,desktop,2931,116,2779,1
740,195592,2020-01-09,notset,organic,desktop,1043,116,904,2
741,195500,2020-01-09,notset,organic,desktop,2364,116,2213,5
742,195578,2020-01-09,notset,organic,desktop,1215,116,1099,1
743,195484,2020-01-09,notset,organic,desktop,4890,116,4739,3
744,195464,2020-01-09,notset,referral,desktop,1473,141,1342,2
745,195566,2020-01-09,notset,referral,desktop,1765,116,1613,1
746,195652,2020-01-10,notset,direct,desktop,1331,141,1155,2
747,195659,2020-01-10,notset,direct,desktop,666,116,515,2
748,195737,2020-01-10,notset,direct,desktop,3487,116,3565,4
749,195770,2020-01-10,notset,direct,desktop,4309,0,4309,17
750,195771,2020-01-10,notset,direct,desktop,565,116,448,1
751,195776,2020-01-10,notset,direct,desktop,1855,116,1704,1
752,195800,2020-01-10,notset,direct,desktop,538,116,422,1
753,195811,2020-01-10,notset,direct,mobile,1255,116,1116,2
754,195717,2020-01-10,notset,facebook,desktop,4207,116,4056,5
793,195721,2020-01-10,notset,organic,desktop,6146,116,6698,2
794,195742,2020-01-10,notset,organic,desktop,1389,116,1284,3
795,195753,2020-01-10,notset,organic,mobile,2833,141,2702,4
796,195761,2020-01-10,notset,organic,desktop,4253,116,4283,7
797,195780,2020-01-10,notset,organic,desktop,2487,116,2336,2
798,195807,2020-01-10,notset,organic,mobile,845,0,845,1
799,195794,2020-01-10,notset,organic,desktop,758,141,617,1
842,195746,2020-01-10,notset,organic,desktop,338,116,222,1
843,195841,2020-01-10,notset,organic,desktop,7187,116,7036,12
844,195819,2020-01-10,notset,organic,mobile,575,141,398,1
845,195815,2020-01-10,notset,referral,desktop,5152,116,5082,13
846,195707,2020-01-10,notset,referral,desktop,1344,116,1281,12
847,195853,2020-01-11,notset,direct,desktop,1747,116,1596,2
848,195875,2020-01-11,notset,direct,desktop,6352,141,6176,12
849,195894,2020-01-11,notset,direct,desktop,4399,116,4430,7
850,195925,2020-01-11,notset,direct,mobile,1840,116,1777,4
872,195901,2020-01-11,notset,organic,mobile,767,116,616,2
873,195942,2020-01-11,notset,organic,mobile,416,116,264,1
894,195909,2020-01-11,notset,referral,desktop,2616,116,2510,4
895,196020,2020-01-12,notset,direct,mobile,1478,116,1327,1
896,196011,2020-01-12,notset,direct,desktop,1525,116,1421,2
897,195972,2020-01-12,notset,direct,desktop,741,141,565,1
898,195975,2020-01-12,notset,direct,desktop,3430,200,3231,1
899,195983,2020-01-12,notset,direct,desktop,1763,0,1763,1
900,196028,2020-01-12,notset,direct,desktop,1502,116,1396,2
901,196034,2020-01-12,notset,direct,desktop,1671,116,1565,5
902,196052,2020-01-12,notset,direct,desktop,845,0,845,1
903,196092,2020-01-12,notset,direct,desktop,2120,141,1944,1
904,196100,2020-01-12,notset,direct,desktop,2148,116,1996,5
905,196104,2020-01-12,notset,direct,desktop,7042,611,7099,3
906,196096,2020-01-12,notset,direct,desktop,8226,140,8562,15
907,196055,2020-01-12,notset,organic,desktop,2265,116,2167,2
937,196038,2020-01-12,notset,organic,desktop,444,116,293,1
938,196035,2020-01-12,notset,organic,desktop,1626,116,1475,7
939,195978,2020-01-12,notset,organic,desktop,7069,200,6870,8
940,195982,2020-01-12,notset,organic,desktop,933,116,781,1
941,195956,2020-01-12,notset,organic,desktop,2867,116,2751,8
968,195989,2020-01-12,notset,organic,desktop,768,116,617,1
969,196058,2020-01-12,notset,organic,desktop,394,141,217,1
970,196091,2020-01-12,notset,referral,mobile,691,116,575,1
971,196097,2020-01-12,notset,referral,desktop,3069,116,3182,12
972,196098,2020-01-12,notset,referral,desktop,6764,141,6735,8
974,196111,2020-01-13,notset,direct,desktop,2929,116,2778,2
975,196109,2020-01-13,notset,direct,desktop,1067,141,926,3
976,196131,2020-01-13,notset,direct,desktop,1195,116,1079,2
977,196140,2020-01-13,notset,direct,desktop,1181,141,1005,1
978,196141,2020-01-13,notset,direct,desktop,4220,116,4298,6
979,196186,2020-01-13,notset,direct,desktop,3277,116,3161,3
980,196197,2020-01-13,notset,direct,desktop,24266,541,25863,9
981,196203,2020-01-13,notset,direct,desktop,1543,116,1427,1
982,196204,2020-01-13,notset,direct,desktop,2778,116,2626,15
983,196293,2020-01-13,notset,direct,desktop,1220,116,1081,2
984,196202,2020-01-13,notset,organic,desktop,338,116,222,1
985,196333,2020-01-13,notset,organic,desktop,1481,116,1417,2
986,196167,2020-01-13,notset,notset,desktop,16248,116,16096,1
987,196113,2020-01-13,notset,notset,desktop,4076,141,3900,3
1034,196210,2020-01-13,notset,organic,desktop,3312,116,3161,10
1035,196222,2020-01-13,notset,organic,desktop,3118,116,3020,6
1036,196194,2020-01-13,notset,organic,mobile,479,116,328,1
1037,196161,2020-01-13,notset,organic,desktop,334,15,318,14
1038,196301,2020-01-13,notset,organic,desktop,1955,116,1804,1
1039,196295,2020-01-13,notset,organic,desktop,881,0,881,1
1040,196261,2020-01-13,notset,organic,desktop,209,116,58,1
1041,196340,2020-01-13,notset,organic,mobile,3455,116,3567,5
1042,196282,2020-01-13,notset,organic,desktop,506,116,390,1
1086,196216,2020-01-13,notset,organic,desktop,937,0,937,1
1087,196129,2020-01-13,notset,organic,desktop,978,141,837,49
1090,196358,2020-01-14,notset,direct,desktop,4583,0,4730,3
1091,196350,2020-01-14,notset,direct,desktop,911,141,735,2
1092,196389,2020-01-14,notset,direct,mobile,1022,141,881,2
1093,196421,2020-01-14,notset,direct,desktop,939,0,951,2
1094,196508,2020-01-14,notset,direct,desktop,7614,541,7039,2
1095,196548,2020-01-14,notset,direct,mobile,3532,116,3416,8
1096,196603,2020-01-14,notset,direct,tablet,1520,0,1520,6
1097,196634,2020-01-14,notset,direct,desktop,474,0,474,1
1098,196647,2020-01-14,notset,direct,desktop,1166,116,1015,1
1099,196546,2020-01-14,notset,referral,desktop,655,116,539,1
1100,196493,2020-01-14,notset,organic,desktop,63396,2115,71614,2
1131,196457,2020-01-14,notset,organic,mobile,1195,116,1044,1
1132,196499,2020-01-14,notset,organic,desktop,1089,116,937,1
1133,196487,2020-01-14,notset,organic,desktop,1760,116,1644,1
1134,196488,2020-01-14,notset,organic,desktop,1517,116,1365,6
1135,196363,2020-01-14,notset,organic,desktop,2299,116,2200,5
1136,196642,2020-01-14,notset,organic,desktop,932,116,816,1
1137,196533,2020-01-14,notset,organic,desktop,1694,116,1543,3
1138,196541,2020-01-14,notset,organic,desktop,2013,116,1949,7
1215,196635,2020-01-14,notset,organic,desktop,1184,116,1045,3
1216,196562,2020-01-14,notset,organic,desktop,541,116,390,1
1217,196366,2020-01-14,notset,organic,desktop,3759,116,3607,2
1218,196509,2020-01-14,notset,referral,desktop,17697,259,18519,6
1219,196595,2020-01-14,notset,referral,desktop,1817,141,1641,8
1220,196353,2020-01-14,notset,referral,mobile,2590,116,2438,5
1223,196665,2020-01-15,notset,direct,desktop,3523,116,3424,2
1224,196692,2020-01-15,notset,direct,desktop,2231,116,2115,1
1225,196766,2020-01-15,notset,direct,desktop,498,116,347,1
1226,196808,2020-01-15,notset,direct,desktop,4566,0,4612,7
1227,196812,2020-01-15,notset,direct,mobile,797,116,657,2
1228,196839,2020-01-15,notset,direct,desktop,633,116,482,2
1229,196853,2020-01-15,notset,direct,desktop,315,116,163,1
1230,196871,2020-01-15,notset,direct,mobile,5008,116,4892,3
1231,196880,2020-01-15,notset,direct,mobile,1089,116,937,1
1232,196810,2020-01-15,notset,notset,desktop,1479,116,1373,2
1233,196754,2020-01-15,notset,notset,desktop,6900,140,7429,15
1284,196822,2020-01-15,notset,organic,desktop,5709,116,5787,11
1285,196836,2020-01-15,notset,organic,desktop,3173,200,3167,3
1286,196729,2020-01-15,notset,organic,desktop,1556,116,1439,1
1287,196694,2020-01-15,notset,organic,mobile,1255,116,1103,1
1288,196743,2020-01-15,notset,organic,desktop,416,116,264,1
1289,196772,2020-01-15,notset,organic,desktop,2635,116,2484,1
1336,196746,2020-01-15,notset,organic,desktop,807,116,656,2
1337,196756,2020-01-15,notset,internal,mobile,5269,116,5117,2
1338,196819,2020-01-15,notset,internal,desktop,15025,928,15160,5
1340,196916,2020-01-16,notset,direct,desktop,6713,259,6419,3
1341,196928,2020-01-16,notset,direct,mobile,1265,116,1149,2
1342,196931,2020-01-16,notset,direct,desktop,2212,116,2140,7
1343,196937,2020-01-16,notset,direct,desktop,738,116,586,1
1344,196957,2020-01-16,notset,direct,desktop,432,116,281,1
1345,196970,2020-01-16,notset,direct,mobile,748,0,761,2
1346,196988,2020-01-16,notset,direct,desktop,1215,116,1099,1
1347,196993,2020-01-16,notset,direct,desktop,3283,458,2789,5
1348,197011,2020-01-16,notset,direct,tablet,5891,140,5981,2
1349,197047,2020-01-16,notset,referral,desktop,1560,116,1409,1
1350,197031,2020-01-16,notset,organic,desktop,996,116,880,5
1351,197017,2020-01-16,notset,notset,desktop,481,116,364,2
1352,197021,2020-01-16,notset,notset,desktop,2928,141,2752,1
1353,197016,2020-01-16,notset,facebook,desktop,363,141,187,1
1386,197010,2020-01-16,notset,organic,desktop,13739,200,14015,17
1387,196930,2020-01-16,notset,organic,desktop,533,116,382,5
1388,196896,2020-01-16,notset,organic,desktop,1412,116,1261,7
1419,197053,2020-01-16,notset,organic,desktop,1150,116,1011,2
1420,196912,2020-01-16,notset,internal,desktop,1111,116,972,3
1421,197059,2020-01-16,notset,organic,desktop,5609,541,5180,2
1422,197049,2020-01-16,notset,referral,tablet,4405,141,4229,1
1423,162395,2020-01-17,notset,direct,desktop,182,0,182,1
1424,162399,2020-01-17,notset,direct,desktop,5247,0,5247,3
1425,197098,2020-01-17,notset,direct,desktop,1208,116,1056,1
1426,197117,2020-01-17,notset,direct,desktop,12052,541,11512,4
1427,197161,2020-01-17,notset,direct,desktop,69,0,69,1
1428,197166,2020-01-17,notset,direct,desktop,2171,116,2055,6
1429,197142,2020-01-17,notset,organic,desktop,1738,141,1574,2
1430,197071,2020-01-17,notset,organic,desktop,4130,141,4183,16
1431,197162,2020-01-17,notset,notset,desktop,1267,116,1151,1
1444,197070,2020-01-17,notset,organic,desktop,1255,116,1103,1
1445,197091,2020-01-17,notset,organic,desktop,1635,116,1483,3
1446,197214,2020-01-17,notset,organic,mobile,1116,141,988,3
1447,197218,2020-01-17,notset,organic,desktop,396,116,244,2
1448,197196,2020-01-17,notset,organic,mobile,323,116,172,1
1449,197133,2020-01-17,notset,organic,desktop,1678,116,1526,1
1450,197108,2020-01-17,notset,organic,desktop,1920,116,1816,2
1451,197175,2020-01-17,notset,organic,desktop,1753,116,1654,2
1452,197178,2020-01-17,notset,organic,desktop,864,141,723,1
1453,197181,2020-01-17,notset,organic,desktop,1913,116,1761,1
1488,197089,2020-01-17,notset,organic,desktop,3471,116,3355,5
1489,197210,2020-01-17,notset,referral,desktop,941,141,812,33
1490,197251,2020-01-18,notset,direct,desktop,206,141,65,1
1491,197275,2020-01-18,notset,direct,desktop,6456,116,6926,6
1492,197286,2020-01-18,notset,direct,desktop,2220,141,2044,1
1493,197296,2020-01-18,notset,organic,desktop,1787,141,1692,10
1510,197279,2020-01-18,notset,organic,desktop,833,141,657,1
1511,197310,2020-01-18,notset,organic,mobile,3195,141,3054,1
1535,197254,2020-01-18,notset,referral,desktop,4021,116,4134,7
1537,197324,2020-01-19,notset,direct,desktop,1184,116,1078,14
1538,197326,2020-01-19,notset,direct,desktop,4768,116,4881,2
1539,197346,2020-01-19,notset,direct,mobile,1169,141,1005,2
1540,197352,2020-01-19,notset,direct,mobile,726,116,575,1
1541,197401,2020-01-19,notset,direct,desktop,1161,116,1010,1
1542,197411,2020-01-19,notset,direct,desktop,3010,200,2863,2
1543,197415,2020-01-19,notset,direct,desktop,3271,0,3418,6
1544,197445,2020-01-19,notset,direct,desktop,1099,141,922,2
1545,197455,2020-01-19,notset,direct,desktop,2214,116,2062,1
1546,197429,2020-01-19,notset,referral,desktop,1327,141,1163,2
1547,197323,2020-01-19,notset,notset,desktop,1237,141,1061,1
1569,197329,2020-01-19,notset,organic,mobile,2055,116,1949,3
1570,197337,2020-01-19,notset,organic,mobile,5927,140,5797,2
1571,197344,2020-01-19,notset,organic,desktop,3815,116,3810,7
1572,197371,2020-01-19,notset,organic,mobile,432,116,281,1
1573,197365,2020-01-19,notset,organic,mobile,2994,116,2890,8
1574,197349,2020-01-19,notset,organic,desktop,1458,141,1282,1
1575,197386,2020-01-19,notset,organic,desktop,738,116,586,1
1576,197407,2020-01-19,notset,organic,desktop,3083,116,2967,2
1577,197408,2020-01-19,notset,organic,desktop,1631,116,1480,1
1578,197459,2020-01-19,notset,organic,desktop,2029,116,1931,3
1611,197358,2020-01-19,notset,organic,desktop,1970,116,1872,3
1612,197435,2020-01-19,notset,organic,desktop,539,0,539,1
1613,197325,2020-01-19,notset,referral,desktop,3170,116,3107,2
1615,197496,2020-01-20,notset,direct,desktop,685,116,569,3
1616,197519,2020-01-20,notset,direct,desktop,1442,116,1290,40
1617,197522,2020-01-20,notset,direct,desktop,4232,116,4081,5
1618,197526,2020-01-20,notset,direct,desktop,1922,116,1770,5
1619,197539,2020-01-20,notset,direct,desktop,4390,200,4420,4
1620,197555,2020-01-20,notset,direct,desktop,1913,116,1797,1
1621,197566,2020-01-20,notset,direct,desktop,725,116,573,2
1622,197575,2020-01-20,notset,direct,desktop,714,116,598,1
1623,197612,2020-01-20,notset,direct,mobile,186,0,186,1
1624,197662,2020-01-20,notset,direct,desktop,1150,0,1150,1
1625,197647,2020-01-20,notset,organic,desktop,4763,141,4587,2
1626,197613,2020-01-20,notset,organic,desktop,6633,200,7102,2
1627,197563,2020-01-20,notset,organic,desktop,3489,116,3338,10
1628,197495,2020-01-20,notset,notset,desktop,1461,116,1362,2
1629,197638,2020-01-20,notset,facebook,mobile,3173,200,2983,3
1630,197619,2020-01-20,notset,facebook,desktop,515,116,398,1
1663,197480,2020-01-20,notset,organic,mobile,944,116,804,11
1664,197513,2020-01-20,notset,organic,desktop,2583,0,2583,2
1665,197645,2020-01-20,notset,organic,desktop,906,116,767,6
1666,197577,2020-01-20,notset,organic,desktop,3934,116,3870,2
1704,197617,2020-01-20,notset,organic,desktop,1431,116,1368,2
1705,197620,2020-01-20,notset,organic,desktop,2559,116,2408,1
1706,197535,2020-01-20,notset,organic,desktop,9629,200,9394,1
1707,197540,2020-01-20,notset,organic,desktop,2224,116,2126,3
1708,197634,2020-01-20,notset,referral,desktop,2054,116,1938,1
1712,197679,2020-01-21,notset,direct,desktop,697,116,581,1
1713,197699,2020-01-21,notset,direct,mobile,2940,116,2788,1
1714,197779,2020-01-21,notset,direct,desktop,2054,116,1983,4
1715,197807,2020-01-21,notset,direct,desktop,1714,116,1598,14
1716,197822,2020-01-21,notset,direct,mobile,690,116,538,2
1717,197842,2020-01-21,notset,direct,desktop,7695,140,7555,3
1718,197835,2020-01-21,notset,notset,desktop,4792,116,4905,7
1755,197843,2020-01-21,notset,organic,desktop,2706,116,2607,3
1756,197847,2020-01-21,notset,organic,mobile,452,0,452,1
1757,197801,2020-01-21,notset,organic,desktop,4015,140,4069,3
1758,197797,2020-01-21,notset,organic,desktop,421,116,304,1
1759,197769,2020-01-21,notset,organic,desktop,2289,116,2138,1
1760,197750,2020-01-21,notset,organic,desktop,2030,116,1879,1
1761,197738,2020-01-21,notset,organic,desktop,2264,0,2317,7
1762,197719,2020-01-21,notset,organic,desktop,3463,140,3288,2
1763,197732,2020-01-21,notset,organic,desktop,1055,116,904,1
1764,197709,2020-01-21,notset,organic,desktop,3019,116,2909,7
1765,197692,2020-01-21,notset,organic,desktop,1186,116,1034,1
1789,197682,2020-01-21,notset,organic,desktop,335,0,335,1
1790,197673,2020-01-21,notset,organic,desktop,8754,611,8811,7
1791,197741,2020-01-21,notset,organic,desktop,5954,116,6031,7
1792,197691,2020-01-21,notset,referral,mobile,697,116,546,1
1793,197734,2020-01-21,notset,referral,desktop,8621,541,8521,18
1794,197710,2020-01-21,notset,referral,desktop,1355,116,1204,52
1796,197858,2020-01-22,notset,direct,mobile,795,116,679,2
1797,197860,2020-01-22,notset,direct,desktop,1967,116,1868,6
1798,197864,2020-01-22,notset,direct,desktop,4556,116,4405,8
1799,197867,2020-01-22,notset,direct,desktop,2783,116,2631,1
1800,197855,2020-01-22,notset,direct,desktop,1548,116,1450,2
1801,197888,2020-01-22,notset,direct,desktop,757,116,606,1
1802,197889,2020-01-22,notset,direct,desktop,11379,116,11262,15
1803,197914,2020-01-22,notset,direct,desktop,3113,116,2997,4
1804,197943,2020-01-22,notset,direct,desktop,1562,116,1446,1
1805,197974,2020-01-22,notset,direct,desktop,962,116,823,3
1806,198012,2020-01-22,notset,direct,desktop,1726,0,1771,13
1807,198036,2020-01-22,notset,direct,desktop,5987,140,5847,1
1808,197962,2020-01-22,notset,organic,desktop,1365,116,1249,1
1849,197933,2020-01-22,notset,organic,desktop,6257,116,6809,5
1850,197892,2020-01-22,notset,organic,desktop,28161,611,28614,4
1851,197876,2020-01-22,notset,organic,mobile,4074,200,3986,2
1852,197877,2020-01-22,notset,organic,desktop,1478,116,1327,1
1853,197937,2020-01-22,notset,organic,desktop,187,0,187,1
1854,197967,2020-01-22,notset,organic,desktop,9599,259,9569,2
1855,198027,2020-01-22,notset,organic,desktop,2383,116,2231,1
1856,198028,2020-01-22,notset,organic,desktop,2283,140,2108,2
1857,198057,2020-01-22,notset,organic,desktop,2878,140,2703,2
1902,197953,2020-01-22,notset,organic,desktop,6245,259,5987,1
