orderId;createdAt;platformId;platformCode;channelId;channelCode;tagCodes;adCode;adGroup;adName;adContent;adSearchQuery;adProductCode;deviceCategory;total;tax;delivery;revenue;profit;quantity;currencyCode
202962;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;4974;1045;116;4981;;3;CZK
202963;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;408;86;116;292;;1;CZK
202970;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;1086;228;116;934;;1;CZK
202977;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;429;90;116;278;;1;CZK
202839;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;1321;277;116;1169;;1;CZK
202840;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;808;170;116;723;;5;CZK
202846;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;310;65;116;158;;1;CZK
202894;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;585;123;116;469;;1;CZK
202895;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;327;69;116;175;;1;CZK
202860;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;1115;234;141;939;;1;CZK
202864;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;2704;568;116;2619;;5;CZK
202875;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1055;222;116;904;;1;CZK
202876;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;2302;484;116;2151;;2;CZK
202878;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1109;233;116;958;;1;CZK
203097;2020-02-17T00:00:00;308_adwords;AdWords;308_adwords_rem;adwords_rem;;;;;;;;desktop;1597;335;141;1421;;1;CZK
203070;2020-02-17T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1401;294;0;1433;;6;CZK
202992;2020-02-17T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;5614;1179;116;5508;;2;CZK
202981;2020-02-17T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;757;159;116;641;;1;CZK
203019;2020-02-17T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;3391;712;200;3338;;7;CZK
202883;2020-02-17T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1111;233;0;1142;;8;CZK
202858;2020-02-17T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;mobile;361;76;116;210;;1;CZK
202951;2020-02-17T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1562;328;116;1410;;2;CZK
202849;2020-02-17T00:00:00;308_heurekacz;HeurekaCz;308_heureka;heureka;;;;;;;;desktop;362;76;116;246;;1;CZK
203022;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1838;386;116;1721;;1;CZK
203018;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;2107;442;116;1987;;8;CZK
203083;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1060;223;116;940;;3;CZK
203051;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1352;284;141;1222;;5;CZK
203073;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1785;375;116;1679;;6;CZK
202851;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1406;295;116;1286;;5;CZK
202850;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;3655;768;0;3814;;9;CZK
202848;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1537;323;116;1421;;4;CZK
202842;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;2696;566;116;2545;;9;CZK
202844;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;2359;495;140;2184;;1;CZK
202845;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1073;225;116;953;;5;CZK
202880;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1827;384;116;1704;;8;CZK
202882;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1042;219;116;923;;6;CZK
202861;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1773;372;141;1597;;5;CZK
202924;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;3906;820;116;3843;;15;CZK
203044;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1368;287;116;1298;;7;CZK
203053;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1561;328;116;1476;;3;CZK
203067;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1209;254;116;1089;;2;CZK
203091;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1571;330;116;1455;;4;CZK
203092;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1209;254;116;1057;;1;CZK
203025;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1209;254;116;1057;;1;CZK
203030;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1671;351;0;1671;;6;CZK
203031;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1173;246;116;1057;;1;CZK
203037;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;644;135;116;492;;1;CZK
202980;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;3577;751;259;3477;;2;CZK
202991;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1239;260;116;1123;;2;CZK
202993;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1209;254;116;1057;;1;CZK
202904;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1233;259;141;1057;;1;CZK
202906;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1209;254;116;1057;;1;CZK
202934;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;mobile;1233;259;141;1057;;1;CZK
202935;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1173;246;116;1057;;1;CZK
202927;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;2418;508;116;2354;;5;CZK
202928;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;2512;528;116;2361;;1;CZK
202931;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;4860;1021;116;4755;;8;CZK
202953;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;9421;1978;259;9208;;3;CZK
202942;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;2312;486;116;2228;;7;CZK
202961;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;3440;722;116;3320;;3;CZK
202964;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1173;246;116;1089;;2;CZK
202966;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1383;291;116;1264;;3;CZK
202887;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1209;254;116;1057;;1;CZK
202888;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1209;254;116;1057;;1;CZK
202872;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1209;254;116;1057;;1;CZK
202896;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1173;246;116;1089;;2;CZK
202900;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1388;292;116;1325;;3;CZK
203071;2020-02-17T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;350;74;116;234;;1;CZK
203062;2020-02-17T00:00:00;308_rtbhouse;RtbHouse;308_rtbhouse;rtbhouse;;;;;;;;desktop;1830;384;116;1710;;3;CZK
203006;2020-02-17T00:00:00;308_rtbhouse;RtbHouse;308_rtbhouse;rtbhouse;;;;;;;;desktop;27238;5720;928;26275;;4;CZK
203014;2020-02-17T00:00:00;308_rtbhouse;RtbHouse;308_rtbhouse;rtbhouse;;;;;;;;desktop;1195;251;116;1043;;2;CZK
203038;2020-02-17T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;1171;246;116;1055;;7;CZK
203042;2020-02-17T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;2299;483;116;2201;;2;CZK
203057;2020-02-17T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;1723;362;141;1613;;6;CZK
202868;2020-02-17T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;3812;800;116;3819;;2;CZK
202968;2020-02-17T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;851;179;116;731;;2;CZK
202979;2020-02-17T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;1828;384;0;1855;;3;CZK
202960;2020-02-17T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;1086;228;116;934;;1;CZK
202938;2020-02-17T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;2960;622;0;3119;;2;CZK
202982;2020-02-17T00:00:00;308_sklik;Sklik;308_sklik_sea;sklik_sea;;;;;;;;desktop;1691;355;116;1540;;3;CZK
203032;2020-02-17T00:00:00;308_sklik;Sklik;308_sklik_pla;sklik_pla;;;;;;;;desktop;1549;325;116;1397;;1;CZK
203089;2020-02-17T00:00:00;308_sklik;Sklik;308_sklik_pla;sklik_pla;;;;;;;;desktop;2086;438;141;1962;;2;CZK
202956;2020-02-17T00:00:00;308_sklik;Sklik;308_sklik_pla;sklik_pla;;;;;;;;desktop;5555;1167;116;5404;;1;CZK
203054;2020-02-17T00:00:00;308_sklik;Sklik;308_sklik_rem;sklik_rem;;;;;;;;mobile;2048;430;116;1928;;3;CZK
203034;2020-02-17T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;mobile;1289;271;116;1137;;1;CZK
202925;2020-02-17T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;51114;10734;1081;53521;;13;CZK
202916;2020-02-17T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;247;52;116;95;;1;CZK
202919;2020-02-17T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1146;241;116;1061;;5;CZK
162402;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;4170;876;141;3994;;1;CZK
162403;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;1644;345;0;1644;;1;CZK
162404;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;56399;11844;0;56399;;1;CZK
203120;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;1938;407;141;1807;;2;CZK
203133;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;1055;222;116;935;;2;CZK
203172;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;1831;384;116;1679;;1;CZK
203196;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;702;147;116;550;;2;CZK
203197;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;39175;8227;541;42158;;47;CZK
203211;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;8341;1752;116;8487;;11;CZK
203214;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;8177;1717;541;7668;;2;CZK
203229;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;26;5;0;26;;1;CZK
203231;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;1062;223;116;978;;8;CZK
203240;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;26;5;0;26;;1;CZK
203246;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;310;65;116;193;;1;CZK
203270;2020-02-18T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;626;131;116;474;;3;CZK
203271;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;2835;595;141;2711;;6;CZK
203295;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1933;406;116;1834;;5;CZK
203287;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;tablet;334;70;116;182;;1;CZK
203165;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1101;231;116;985;;4;CZK
203303;2020-02-18T00:00:00;308_notset;notset;308_notset;notset;;;;;;;;mobile;1446;304;116;1348;;2;CZK
203204;2020-02-18T00:00:00;308_notset;notset;308_facebook;facebook;;;;;;;;mobile;1756;369;0;1802;;2;CZK
203199;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;4719;991;140;4690;;25;CZK
203190;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;627;132;116;511;;2;CZK
203220;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;3891;817;116;3775;;4;CZK
203222;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;1865;392;116;1714;;30;CZK
203154;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;8693;1825;200;8458;;2;CZK
203134;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;7519;1579;259;7553;;3;CZK
203107;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;504;106;116;352;;1;CZK
203311;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;6527;1371;116;6673;;9;CZK
203314;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;mobile;2853;599;116;2701;;1;CZK
203277;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;244;51;116;128;;1;CZK
203258;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;mobile;13963;2932;0;15062;;6;CZK
203184;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;799;168;116;682;;2;CZK
203103;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;485;102;141;344;;2;CZK
203099;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;677;142;116;560;;3;CZK
203186;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;tablet;1021;214;116;869;;1;CZK
203202;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;486;102;116;335;;1;CZK
203205;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;2123;446;116;1972;;2;CZK
203208;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;3147;661;116;2995;;1;CZK
203216;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1162;244;116;1043;;2;CZK
203213;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1795;377;116;1644;;1;CZK
203227;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;268;56;116;116;;1;CZK
203249;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;523;110;141;347;;1;CZK
203114;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;810;170;116;658;;5;CZK
203137;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;3310;695;200;3233;;5;CZK
203139;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1162;244;116;1011;;1;CZK
203140;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;4057;852;116;4064;;9;CZK
203160;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;1209;254;116;1057;;1;CZK
203167;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;358;75;116;207;;2;CZK
203132;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1302;273;116;1182;;2;CZK
203163;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;819;172;116;703;;2;CZK
203173;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;533;112;116;417;;1;CZK
203169;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;774;163;116;622;;1;CZK
203252;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;839;176;116;755;;2;CZK
203253;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;1417;298;116;1265;;5;CZK
203263;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;tablet;1020;214;116;904;;1;CZK
203264;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;933;196;116;817;;1;CZK
203279;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;1162;244;116;1011;;1;CZK
203282;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1173;246;116;1056;;1;CZK
203274;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;2677;562;116;2525;;1;CZK
203261;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1108;233;116;992;;1;CZK
203317;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;2540;533;116;2424;;5;CZK
203285;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;831;174;116;679;;1;CZK
203298;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;1954;410;116;1802;;4;CZK
203109;2020-02-18T00:00:00;308_adwords;AdWords;308_adwords_rem;adwords_rem;;;;;;;;desktop;1207;253;141;1066;;3;CZK
203144;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;303;64;116;187;;1;CZK
203248;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;mobile;1262;265;116;1142;;2;CZK
203234;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1529;321;116;1409;;4;CZK
203226;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;750;157;116;630;;2;CZK
203203;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;tablet;1154;242;116;1069;;4;CZK
203193;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;479;101;116;328;;1;CZK
203101;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;96;20;0;96;;1;CZK
203262;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;20526;4310;0;20526;;6;CZK
203265;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;2066;434;116;1914;;1;CZK
203255;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;mobile;650;136;116;498;;2;CZK
203268;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;2731;574;0;2763;;8;CZK
203171;2020-02-18T00:00:00;308_heurekacz;HeurekaCz;308_heureka;heureka;;;;;;;;desktop;275;58;116;159;;1;CZK
203210;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;3497;734;116;3412;;4;CZK
203108;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1453;305;116;1383;;3;CZK
203123;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;mobile;1173;246;116;1089;;2;CZK
203126;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1209;254;116;1057;;1;CZK
203105;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;4988;1048;116;4996;;12;CZK
203259;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1003;211;0;1003;;2;CZK
203312;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;2193;460;116;2041;;3;CZK
203297;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;mobile;1443;303;116;1291;;1;CZK
203286;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;mobile;1162;244;116;1043;;2;CZK
203124;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1368;287;116;1298;;7;CZK
203155;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1412;297;116;1328;;4;CZK
203121;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1144;240;116;1024;;2;CZK
203147;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1108;233;116;992;;1;CZK
203183;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;3949;829;116;3923;;6;CZK
203225;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1127;237;116;1043;;2;CZK
203239;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1108;233;116;1024;;2;CZK
203242;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1144;240;116;1024;;2;CZK
203250;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1462;307;0;1462;;2;CZK
203228;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1168;245;141;992;;1;CZK
203162;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1144;240;116;992;;1;CZK
203168;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1016;213;141;839;;1;CZK
203292;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;854;179;116;734;;3;CZK
203283;2020-02-18T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1821;382;141;1645;;2;CZK
203284;2020-02-18T00:00:00;308_rtbhouse;RtbHouse;308_rtbhouse;rtbhouse;;;;;;;;desktop;2804;589;116;2698;;4;CZK
203294;2020-02-18T00:00:00;308_rtbhouse;RtbHouse;308_rtbhouse;rtbhouse;;;;;;;;desktop;8284;1740;116;8167;;5;CZK
203116;2020-02-18T00:00:00;308_rtbhouse;RtbHouse;308_rtbhouse;rtbhouse;;;;;;;;mobile;702;147;116;586;;1;CZK
203110;2020-02-18T00:00:00;308_rtbhouse;RtbHouse;308_rtbhouse;rtbhouse;;;;;;;;tablet;1057;222;0;1057;;1;CZK
203180;2020-02-18T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;5477;1150;116;5326;;2;CZK
203129;2020-02-18T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;19774;4153;799;20074;;2;CZK
203233;2020-02-18T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;2242;471;116;2122;;4;CZK
203244;2020-02-18T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;mobile;639;134;116;488;;1;CZK
203207;2020-02-18T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;1008;212;116;857;;1;CZK
203301;2020-02-18T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;716;150;0;716;;1;CZK
203267;2020-02-18T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;2110;443;116;2012;;4;CZK
203306;2020-02-18T00:00:00;308_sklik;Sklik;308_sklik_sea;sklik_sea;;;;;;;;mobile;1332;280;116;1181;;1;CZK
203280;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;3778;793;116;3627;;1;CZK
203189;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1297;272;116;1146;;3;CZK
203150;2020-02-18T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1825;383;116;1754;;3;CZK
203156;2020-02-18T00:00:00;308_notset;notset;308_referral;referral;;;;;;;;desktop;1426;290;116;1298;;3;CZK
203104;2020-02-18T00:00:00;308_notset;notset;308_referral;referral;;;;;;;;desktop;9261;1945;116;9371;;3;CZK
203374;2020-02-19T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;3059;642;116;2953;;5;CZK
203375;2020-02-19T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;4784;1005;116;4791;;3;CZK
203391;2020-02-19T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;1797;377;0;1797;;1;CZK
